HistoricalCode,BfsCode,ValidFrom,ValidTo,Level,Parent,Name,ShortName,Inscription,Radiation,Rec_Type_fr,Rec_Type_de
1,1,12.09.1848,,1,,Zürich,ZH,,,,
10053,101,12.09.1848,,2,1,Bezirk Affoltern,Affoltern,100,,,
10575,13,12.09.1848,,3,10053,Stallikon,Stallikon,,,,
11742,2,12.09.1848,,3,10053,Affoltern am Albis,Affoltern am Albis,,,,
11801,3,12.09.1848,,3,10053,Bonstetten,Bonstetten,,,,
11992,4,01.01.1911,,3,10053,Hausen am Albis,Hausen am Albis,3769,,,
12249,5,12.09.1848,,3,10053,Hedingen,Hedingen,,,,
12433,9,12.09.1848,,3,10053,Mettmenstetten,Mettmenstetten,,,,
12497,10,12.09.1848,,3,10053,Obfelden,Obfelden,,,,
12671,6,01.01.1911,,3,10053,Kappel am Albis,Kappel am Albis,3768,,,
12674,7,12.09.1848,,3,10053,Knonau,Knonau,,,,
12738,8,12.09.1848,,3,10053,Maschwanden,Maschwanden,,,,
12891,12,12.09.1848,,3,10053,Rifferswil,Rifferswil,,,,
13124,11,12.09.1848,,3,10053,Ottenbach,Ottenbach,,,,
13255,14,15.11.1976,,3,10053,Wettswil am Albis,Wettswil am Albis,1070,,,
13256,1,15.11.1976,,3,10053,Aeugst am Albis,Aeugst am Albis,1071,,,
10074,110,12.09.1848,,2,1,Bezirk Winterthur,Winterthur,100,,,
10312,231,12.09.1848,,3,10074,Zell (ZH),Zell (ZH),,,,
10347,230,01.01.1922,,3,10074,Winterthur,Winterthur,3789,,,
10857,228,12.09.1848,,3,10074,Turbenthal,Turbenthal,,,,
11467,213,12.09.1848,,3,10074,Brütten,Brütten,,,,
11565,216,12.09.1848,,3,10074,Dinhard,Dinhard,,,,
11574,214,12.09.1848,,3,10074,Dägerlen,Dägerlen,,,,
11583,215,12.09.1848,,3,10074,Dättlikon,Dättlikon,,,,
11777,211,12.09.1848,,3,10074,Altikon,Altikon,,,,
12001,220,12.09.1848,,3,10074,Hagenbuch,Hagenbuch,,,,
12144,218,12.09.1848,,3,10074,Ellikon an der Thur,Ellikon an der Thur,,,,
12283,221,12.09.1848,,3,10074,Hettlingen,Hettlingen,,,,
12294,219,01.01.1922,,3,10074,Elsau,Elsau,3790,,,
12889,225,12.09.1848,,3,10074,Rickenbach (ZH),Rickenbach (ZH),,,,
12977,227,12.09.1848,,3,10074,Seuzach,Seuzach,,,,
13145,224,12.09.1848,,3,10074,Pfungen,Pfungen,,,,
14120,226,01.01.1999,,3,10074,Schlatt (ZH),Schlatt (ZH),1920,,,
15514,223,01.01.2013,,3,10074,Neftenbach,Neftenbach,3293,,,
15631,298,01.01.2014,,3,10074,Wiesendangen,Wiesendangen,3410,,,
16081,294,01.01.2018,,3,10074,Elgg,Elgg,3583,,,
10075,109,12.09.1848,,2,1,Bezirk Uster,Uster,100,,,
10368,199,12.09.1848,,3,10075,Volketswil,Volketswil,,,,
10940,198,12.09.1848,,3,10075,Uster,Uster,,,,
12073,194,12.09.1848,,3,10075,Greifensee,Greifensee,,,,
12123,192,12.09.1848,,3,10075,Egg,Egg,,,,
12205,191,12.09.1848,,3,10075,Dübendorf,Dübendorf,,,,
12248,193,12.09.1848,,3,10075,Fällanden,Fällanden,,,,
12427,196,12.09.1848,,3,10075,Mönchaltorf,Mönchaltorf,,,,
12620,195,12.09.1848,,3,10075,Maur,Maur,,,,
12956,197,12.09.1848,,3,10075,Schwerzenbach,Schwerzenbach,,,,
13250,200,01.01.1976,,3,10075,Wangen-Brüttisellen,Wangen-Brüttisellen,1065,,,
10076,108,12.09.1848,,2,1,Bezirk Pfäffikon,Pfäffikon,100,,,
10242,181,12.09.1848,,3,10076,Wila,Wila,,,,
10334,182,12.09.1848,,3,10076,Wildberg,Wildberg,,,,
10389,180,12.09.1848,,3,10076,Weisslingen,Weisslingen,,,,
11989,172,12.09.1848,,3,10076,Fehraltorf,Fehraltorf,,,,
12161,173,12.09.1848,,3,10076,Hittnau,Hittnau,,,,
12821,176,12.09.1848,,3,10076,Lindau,Lindau,,,,
12831,178,12.09.1848,,3,10076,Russikon,Russikon,,,,
13137,177,12.09.1848,,3,10076,Pfäffikon,Pfäffikon,,,,
15653,297,01.01.2015,,3,10076,Bauma,Bauma,3428,,,
15671,296,01.01.2016,,3,10076,Illnau-Effretikon,Illnau-Effretikon,3439,,,
10077,107,12.09.1848,,2,1,Bezirk Meilen,Meilen,100,,,
10326,160,12.09.1848,,3,10077,Zumikon,Zumikon,,,,
10363,158,12.09.1848,,3,10077,Stäfa,Stäfa,,,,
12143,153,12.09.1848,,3,10077,Hombrechtikon,Hombrechtikon,,,,
12301,151,12.09.1848,,3,10077,Erlenbach (ZH),Erlenbach (ZH),,,,
12316,152,12.09.1848,,3,10077,Herrliberg,Herrliberg,,,,
12408,156,12.09.1848,,3,10077,Meilen,Meilen,,,,
12501,157,12.09.1848,,3,10077,Oetwil am See,Oetwil am See,,,,
12592,154,12.09.1848,,3,10077,Küsnacht (ZH),Küsnacht (ZH),,,,
12754,155,12.09.1848,,3,10077,Männedorf,Männedorf,,,,
13259,159,10.03.1977,,3,10077,Uetikon am See,Uetikon am See,1074,,,
13683,161,01.01.1986,,3,10077,Zollikon,Zollikon,1493,,,
10078,106,12.09.1848,,2,1,Bezirk Horgen,Horgen,100,,,
10691,141,12.09.1848,,3,10078,Thalwil,Thalwil,,,,
11745,131,01.01.1893,,3,10078,Adliswil,Adliswil,3917,,,
12461,137,12.09.1848,,3,10078,Oberrieden,Oberrieden,,,,
12637,136,12.09.1848,,3,10078,Langnau am Albis,Langnau am Albis,,,,
12701,135,12.09.1848,,3,10078,Kilchberg (ZH),Kilchberg (ZH),,,,
12832,139,12.09.1848,,3,10078,Rüschlikon,Rüschlikon,,,,
12907,138,12.09.1848,,3,10078,Richterswil,Richterswil,,,,
16080,295,01.01.2018,,3,10078,Horgen,Horgen,3582,,,
16123,293,01.01.2019,,3,10078,Wädenswil,Wädenswil,3625,,,
10079,105,12.09.1848,,2,1,Bezirk Hinwil,Hinwil,100,,,
10277,121,12.09.1848,,3,10079,Wetzikon (ZH),Wetzikon (ZH),,,,
10459,120,12.09.1848,,3,10079,Wald (ZH),Wald (ZH),,,,
11478,112,12.09.1848,,3,10079,Bubikon,Bubikon,,,,
11709,111,12.09.1848,,3,10079,Bäretswil,Bäretswil,,,,
11970,116,12.09.1848,,3,10079,Grüningen,Grüningen,,,,
12002,114,12.09.1848,,3,10079,Fischenthal,Fischenthal,,,,
12023,115,12.09.1848,,3,10079,Gossau (ZH),Gossau (ZH),,,,
12156,117,12.09.1848,,3,10079,Hinwil,Hinwil,,,,
12159,113,12.09.1848,,3,10079,Dürnten,Dürnten,,,,
12883,118,12.09.1848,,3,10079,Rüti (ZH),Rüti (ZH),,,,
12951,119,12.09.1848,,3,10079,Seegräben,Seegräben,,,,
10080,104,12.09.1848,,2,1,Bezirk Dielsdorf,Dielsdorf,100,,,
10383,100,01.01.1907,,3,10080,Stadel,Stadel,3757,,,
10448,102,12.09.1848,,3,10080,Weiach,Weiach,,,,
10597,101,12.09.1848,,3,10080,Steinmaur,Steinmaur,,,,
11456,83,12.09.1848,,3,10080,Buchs (ZH),Buchs (ZH),,,,
11567,86,12.09.1848,,3,10080,Dielsdorf,Dielsdorf,,,,
11578,84,12.09.1848,,3,10080,Dällikon,Dällikon,,,,
11581,85,12.09.1848,,3,10080,Dänikon,Dänikon,,,,
11704,81,12.09.1848,,3,10080,Bachs,Bachs,,,,
11786,82,12.09.1848,,3,10080,Boppelsen,Boppelsen,,,,
12181,87,12.09.1848,,3,10080,Hüttikon,Hüttikon,,,,
12447,93,12.09.1848,,3,10080,Oberweningen,Oberweningen,,,,
12469,92,12.09.1848,,3,10080,Oberglatt,Oberglatt,,,,
12534,89,12.09.1848,,3,10080,Niederglatt,Niederglatt,,,,
12537,88,12.09.1848,,3,10080,Neerach,Neerach,,,,
12560,90,12.09.1848,,3,10080,Niederhasli,Niederhasli,,,,
12568,91,12.09.1848,,3,10080,Niederweningen,Niederweningen,,,,
12834,97,12.09.1848,,3,10080,Rümlang,Rümlang,,,,
13037,99,12.09.1848,,3,10080,Schöfflisdorf,Schöfflisdorf,,,,
13046,98,12.09.1848,,3,10080,Schleinikon,Schleinikon,,,,
13126,94,12.09.1848,,3,10080,Otelfingen,Otelfingen,,,,
13166,95,12.09.1848,,3,10080,Regensberg,Regensberg,,,,
13168,96,12.09.1848,,3,10080,Regensdorf,Regensdorf,,,,
10081,103,12.09.1848,,2,1,Bezirk Bülach,Bülach,100,,,
10268,71,12.09.1848,,3,10081,Wil (ZH),Wil (ZH),,,,
10331,72,01.04.1917,,3,10081,Winkel,Winkel,3982,,,
10443,70,12.09.1848,,3,10081,Wasterkingen,Wasterkingen,,,,
10451,69,01.01.1916,,3,10081,Wallisellen,Wallisellen,3779,,,
11461,53,01.04.1917,,3,10081,Bülach,Bülach,3982,,,
11563,54,12.09.1848,,3,10081,Dietlikon,Dietlikon,,,,
11683,51,23.03.1850,,3,10081,Bachenbülach,Bachenbülach,3981,,,
11685,52,01.10.1930,,3,10081,Bassersdorf,Bassersdorf,3974,,,
11960,57,01.01.1958,,3,10081,Freienstein-Teufen,Freienstein-Teufen,3912,,,
12056,58,12.09.1848,,3,10081,Glattfelden,Glattfelden,,,,
12166,59,12.09.1848,,3,10081,Hochfelden,Hochfelden,,,,
12168,55,12.09.1848,,3,10081,Eglisau,Eglisau,,,,
12178,61,12.09.1848,,3,10081,Hüntwangen,Hüntwangen,,,,
12220,60,12.09.1848,,3,10081,Höri,Höri,,,,
12292,56,01.01.1931,,3,10081,Embrach,Embrach,3803,,,
12483,66,12.09.1848,,3,10081,Opfikon,Opfikon,,,,
12524,65,01.01.1927,,3,10081,Oberembrach,Oberembrach,3973,,,
12720,63,12.09.1848,,3,10081,Lufingen,Lufingen,,,,
12919,68,12.09.1848,,3,10081,Rorbas,Rorbas,,,,
13090,67,12.09.1848,,3,10081,Rafz,Rafz,,,,
16656,62,01.01.2024,,3,10081,Kloten,Kloten,3988,,,
16657,64,01.01.2024,,3,10081,Nürensdorf,Nürensdorf,3988,,,
10082,102,12.09.1848,,2,1,Bezirk Andelfingen,Andelfingen,100,,,
10365,43,12.09.1848,,3,10082,Volken,Volken,,,,
10563,39,01.01.1878,,3,10082,Thalheim an der Thur,Thalheim an der Thur,3698,,,
10898,40,01.01.1879,,3,10082,Trüllikon,Trüllikon,3702,,,
10899,41,01.01.1879,,3,10082,Truttikon,Truttikon,3702,,,
11573,25,12.09.1848,,3,10082,Dachsen,Dachsen,,,,
11855,23,12.09.1848,,3,10082,Berg am Irchel,Berg am Irchel,,,,
11862,22,12.09.1848,,3,10082,Benken (ZH),Benken (ZH),,,,
11935,29,12.09.1848,,3,10082,Flurlingen,Flurlingen,,,,
11973,27,12.09.1848,,3,10082,Feuerthalen,Feuerthalen,,,,
11997,28,12.09.1848,,3,10082,Flaach,Flaach,,,,
12182,26,12.09.1848,,3,10082,Dorf,Dorf,,,,
12240,31,12.09.1848,,3,10082,Henggart,Henggart,,,,
12635,34,12.09.1848,,3,10082,Laufen-Uhwiesen,Laufen-Uhwiesen,,,,
12699,33,12.09.1848,,3,10082,Kleinandelfingen,Kleinandelfingen,,,,
12742,35,12.09.1848,,3,10082,Marthalen,Marthalen,,,,
12912,38,12.09.1848,,3,10082,Rheinau,Rheinau,,,,
13128,37,12.09.1848,,3,10082,Ossingen,Ossingen,,,,
15513,24,01.01.2013,,3,10082,Buch am Irchel,Buch am Irchel,3293,,,
16122,292,01.01.2019,,3,10082,Stammheim,Stammheim,3624,,,
16621,291,01.01.2023,,3,10082,Andelfingen,Andelfingen,3964,,,
10228,112,01.01.1990,,2,1,Bezirk Zürich,Zürich,124,,,
13688,261,01.01.1990,,3,10228,Zürich,Zürich,1498,,,
10229,111,01.01.1990,,2,1,Bezirk Dietikon,Dietikon,124,,,
13690,242,01.01.1990,,3,10229,Birmensdorf (ZH),Birmensdorf (ZH),1500,,,
13691,243,01.01.1990,,3,10229,Dietikon,Dietikon,1501,,,
13692,244,01.01.1990,,3,10229,Geroldswil,Geroldswil,1502,,,
13693,245,01.01.1990,,3,10229,Oberengstringen,Oberengstringen,1503,,,
13694,246,01.01.1990,,3,10229,Oetwil an der Limmat,Oetwil an der Limmat,1504,,,
13695,247,01.01.1990,,3,10229,Schlieren,Schlieren,1505,,,
13696,248,01.01.1990,,3,10229,Uitikon,Uitikon,1506,,,
13697,249,01.01.1990,,3,10229,Unterengstringen,Unterengstringen,1507,,,
13698,250,01.01.1990,,3,10229,Urdorf,Urdorf,1508,,,
13699,251,01.01.1990,,3,10229,Weiningen (ZH),Weiningen (ZH),1509,,,
14365,241,01.01.2003,,3,10229,Aesch (ZH),Aesch (ZH),2165,,,
2,2,12.09.1848,,1,,Bern / Berne,BE,,,,
10283,241,01.01.2010,,2,2,Arrondissement administratif Jura bernois,Jura bernois,152,,,
15082,431,01.01.2010,,3,10283,Corgémont,Corgémont,2777,,,
15083,432,01.01.2010,,3,10283,Cormoret,Cormoret,2778,,,
15084,433,01.01.2010,,3,10283,Cortébert,Cortébert,2779,,,
15085,434,01.01.2010,,3,10283,Courtelary,Courtelary,2780,,,
15086,435,01.01.2010,,3,10283,La Ferrière,La Ferrière,2781,,,
15088,437,01.01.2010,,3,10283,Mont-Tramelan,Mont-Tramelan,2783,,,
15089,438,01.01.2010,,3,10283,Orvin,Orvin,2784,,,
15092,441,01.01.2010,,3,10283,Renan (BE),Renan (BE),2787,,,
15093,442,01.01.2010,,3,10283,Romont (BE),Romont (BE),2788,,,
15094,443,01.01.2010,,3,10283,Saint-Imier,Saint-Imier,2789,,,
15095,444,01.01.2010,,3,10283,Sonceboz-Sombeval,Sonceboz-Sombeval,2790,,,
15096,445,01.01.2010,,3,10283,Sonvilier,Sonvilier,2791,,,
15097,446,01.01.2010,,3,10283,Tramelan,Tramelan,2792,,,
15099,448,01.01.2010,,3,10283,Villeret,Villeret,2794,,,
15206,681,01.01.2010,,3,10283,Belprahon,Belprahon,2795,,,
15208,683,01.01.2010,,3,10283,Champoz,Champoz,2797,,,
15210,687,01.01.2010,,3,10283,Corcelles (BE),Corcelles (BE),2799,,,
15211,690,01.01.2010,,3,10283,Court,Court,2800,,,
15212,691,01.01.2010,,3,10283,Crémines,Crémines,2801,,,
15213,692,01.01.2010,,3,10283,Eschert,Eschert,2802,,,
15214,694,01.01.2010,,3,10283,Grandval,Grandval,2803,,,
15215,696,01.01.2010,,3,10283,Loveresse,Loveresse,2804,,,
15219,701,01.01.2010,,3,10283,Perrefitte,Perrefitte,2808,,,
15221,703,01.01.2010,,3,10283,Reconvilier,Reconvilier,2810,,,
15222,704,01.01.2010,,3,10283,Roches (BE),Roches (BE),2811,,,
15223,706,01.01.2010,,3,10283,Saicourt,Saicourt,2812,,,
15224,707,01.01.2010,,3,10283,Saules (BE),Saules (BE),2813,,,
15225,708,01.01.2010,,3,10283,Schelten,Schelten,2814,,,
15226,709,01.01.2010,,3,10283,Seehof,Seehof,2815,,,
15228,711,01.01.2010,,3,10283,Sorvilier,Sorvilier,2817,,,
15230,713,01.01.2010,,3,10283,Tavannes,Tavannes,2819,,,
15231,715,01.01.2010,,3,10283,Rebévelier,Rebévelier,2820,,,
15234,723,01.01.2010,,3,10283,La Neuveville,La Neuveville,2823,,,
15235,724,01.01.2010,,3,10283,Nods,Nods,2824,,,
15632,449,01.01.2014,,3,10283,Sauge,Sauge,3411,,,
15636,726,01.01.2014,,3,10283,Plateau de Diesse,Plateau de Diesse,3415,,,
15658,450,01.01.2015,,3,10283,Péry-La Heutte,Péry-La Heutte,3429,,,
15661,717,01.01.2015,,3,10283,Valbirse,Valbirse,3430,,,
15662,716,01.01.2015,,3,10283,Petit-Val,Petit-Val,3431,,,
10284,242,01.01.2010,,2,2,Verwaltungskreis Biel/Bienne,Biel/Bienne,152,,,
14978,756,01.01.2010,,3,10284,Twann-Tüscherz,Twann-Tüscherz,2776,,,
15042,371,01.01.2010,,3,10284,Biel/Bienne,Biel/Bienne,2826,,,
15043,372,01.01.2010,,3,10284,Evilard,Evilard,2827,,,
15050,387,01.01.2010,,3,10284,Lengnau (BE),Lengnau (BE),2828,,,
15053,390,01.01.2010,,3,10284,Meinisberg,Meinisberg,2829,,,
15055,392,01.01.2010,,3,10284,Pieterlen,Pieterlen,2830,,,
15237,731,01.01.2010,,3,10284,Aegerten,Aegerten,2831,,,
15238,732,01.01.2010,,3,10284,Bellmund,Bellmund,2832,,,
15239,733,01.01.2010,,3,10284,Brügg,Brügg,2833,,,
15245,739,01.01.2010,,3,10284,Ipsach,Ipsach,2834,,,
15246,740,01.01.2010,,3,10284,Ligerz,Ligerz,2835,,,
15248,742,01.01.2010,,3,10284,Mörigen,Mörigen,2836,,,
15249,743,01.01.2010,,3,10284,Nidau,Nidau,2837,,,
15250,744,01.01.2010,,3,10284,Orpund,Orpund,2838,,,
15251,745,01.01.2010,,3,10284,Port,Port,2839,,,
15252,746,01.01.2010,,3,10284,Safnern,Safnern,2840,,,
15253,747,01.01.2010,,3,10284,Scheuren,Scheuren,2841,,,
15254,748,01.01.2010,,3,10284,Schwadernau,Schwadernau,2842,,,
15256,750,01.01.2010,,3,10284,Sutz-Lattrigen,Sutz-Lattrigen,2843,,,
10285,243,01.01.2010,,2,2,Verwaltungskreis Seeland,Seeland,152,,,
14995,301,01.01.2010,,3,10285,Aarberg,Aarberg,2844,,,
14996,302,01.01.2010,,3,10285,Bargen (BE),Bargen (BE),2845,,,
14997,303,01.01.2010,,3,10285,Grossaffoltern,Grossaffoltern,2846,,,
14999,305,01.01.2010,,3,10285,Kappelen,Kappelen,2848,,,
15003,309,01.01.2010,,3,10285,Radelfingen,Radelfingen,2851,,,
15005,311,01.01.2010,,3,10285,Schüpfen,Schüpfen,2853,,,
15006,312,01.01.2010,,3,10285,Seedorf (BE),Seedorf (BE),2854,,,
15044,381,01.01.2010,,3,10285,Arch,Arch,2855,,,
15045,382,01.01.2010,,3,10285,Büetigen,Büetigen,2856,,,
15046,383,01.01.2010,,3,10285,Büren an der Aare,Büren an der Aare,2857,,,
15048,385,01.01.2010,,3,10285,Diessbach bei Büren,Diessbach bei Büren,2859,,,
15049,386,01.01.2010,,3,10285,Dotzigen,Dotzigen,2860,,,
15051,388,01.01.2010,,3,10285,Leuzigen,Leuzigen,2861,,,
15052,389,01.01.2010,,3,10285,Meienried,Meienried,2862,,,
15054,391,01.01.2010,,3,10285,Oberwil bei Büren,Oberwil bei Büren,2863,,,
15056,393,01.01.2010,,3,10285,Rüti bei Büren,Rüti bei Büren,2864,,,
15057,394,01.01.2010,,3,10285,Wengi,Wengi,2865,,,
15100,491,01.01.2010,,3,10285,Brüttelen,Brüttelen,2866,,,
15101,492,01.01.2010,,3,10285,Erlach,Erlach,2867,,,
15102,493,01.01.2010,,3,10285,Finsterhennen,Finsterhennen,2868,,,
15103,494,01.01.2010,,3,10285,Gals,Gals,2869,,,
15104,495,01.01.2010,,3,10285,Gampelen,Gampelen,2870,,,
15105,496,01.01.2010,,3,10285,Ins,Ins,2871,,,
15106,497,01.01.2010,,3,10285,Lüscherz,Lüscherz,2872,,,
15107,498,01.01.2010,,3,10285,Müntschemier,Müntschemier,2873,,,
15108,499,01.01.2010,,3,10285,Siselen,Siselen,2874,,,
15109,500,01.01.2010,,3,10285,Treiten,Treiten,2875,,,
15110,501,01.01.2010,,3,10285,Tschugg,Tschugg,2876,,,
15111,502,01.01.2010,,3,10285,Vinelz,Vinelz,2877,,,
15240,734,01.01.2010,,3,10285,Bühl,Bühl,2880,,,
15241,735,01.01.2010,,3,10285,Epsach,Epsach,2881,,,
15242,736,01.01.2010,,3,10285,Hagneck,Hagneck,2882,,,
15243,737,01.01.2010,,3,10285,Hermrigen,Hermrigen,2883,,,
15244,738,01.01.2010,,3,10285,Jens,Jens,2884,,,
15247,741,01.01.2010,,3,10285,Merzligen,Merzligen,2885,,,
15255,749,01.01.2010,,3,10285,Studen (BE),Studen (BE),2886,,,
15257,751,01.01.2010,,3,10285,Täuffelen,Täuffelen,2887,,,
15258,754,01.01.2010,,3,10285,Walperswil,Walperswil,2888,,,
15259,755,01.01.2010,,3,10285,Worben,Worben,2889,,,
15474,306,01.01.2011,,3,10285,Lyss,Lyss,3176,,,
15672,310,01.01.2016,,3,10285,Rapperswil (BE),Rapperswil (BE),3440,,,
16124,304,01.01.2019,,3,10285,Kallnach,Kallnach,3626,,,
10286,244,01.01.2010,,2,2,Verwaltungskreis Oberaargau,Oberaargau,152,,,
15007,321,01.01.2010,,3,10286,Aarwangen,Aarwangen,2890,,,
15008,322,01.01.2010,,3,10286,Auswil,Auswil,2891,,,
15009,323,01.01.2010,,3,10286,Bannwil,Bannwil,2892,,,
15010,324,01.01.2010,,3,10286,Bleienbach,Bleienbach,2893,,,
15011,325,01.01.2010,,3,10286,Busswil bei Melchnau,Busswil bei Melchnau,2894,,,
15012,326,01.01.2010,,3,10286,Gondiswil,Gondiswil,2895,,,
15015,331,01.01.2010,,3,10286,Lotzwil,Lotzwil,2898,,,
15017,333,01.01.2010,,3,10286,Melchnau,Melchnau,2900,,,
15019,335,01.01.2010,,3,10286,Oeschenbach,Oeschenbach,2902,,,
15020,336,01.01.2010,,3,10286,Reisiswil,Reisiswil,2903,,,
15021,337,01.01.2010,,3,10286,Roggwil (BE),Roggwil (BE),2904,,,
15022,338,01.01.2010,,3,10286,Rohrbach,Rohrbach,2905,,,
15023,339,01.01.2010,,3,10286,Rohrbachgraben,Rohrbachgraben,2906,,,
15024,340,01.01.2010,,3,10286,Rütschelen,Rütschelen,2907,,,
15025,341,01.01.2010,,3,10286,Schwarzhäusern,Schwarzhäusern,2908,,,
15026,342,01.01.2010,,3,10286,Thunstetten,Thunstetten,2909,,,
15027,344,01.01.2010,,3,10286,Ursenbach,Ursenbach,2910,,,
15028,345,01.01.2010,,3,10286,Wynau,Wynau,2911,,,
15348,953,01.01.2010,,3,10286,Eriswil,Eriswil,2912,,,
15349,954,01.01.2010,,3,10286,Huttwil,Huttwil,2913,,,
15354,959,01.01.2010,,3,10286,Walterswil (BE),Walterswil (BE),2914,,,
15355,960,01.01.2010,,3,10286,Wyssachen,Wyssachen,2915,,,
15356,971,01.01.2010,,3,10286,Attiswil,Attiswil,2916,,,
15357,972,01.01.2010,,3,10286,Berken,Berken,2917,,,
15360,975,01.01.2010,,3,10286,Farnern,Farnern,2920,,,
15361,976,01.01.2010,,3,10286,Graben,Graben,2921,,,
15362,977,01.01.2010,,3,10286,Heimenhausen,Heimenhausen,2922,,,
15364,979,01.01.2010,,3,10286,Herzogenbuchsee,Herzogenbuchsee,2924,,,
15365,980,01.01.2010,,3,10286,Inkwil,Inkwil,2925,,,
15367,982,01.01.2010,,3,10286,Niederönz,Niederönz,2927,,,
15368,983,01.01.2010,,3,10286,Oberbipp,Oberbipp,2928,,,
15369,985,01.01.2010,,3,10286,Ochlenberg,Ochlenberg,2929,,,
15370,987,01.01.2010,,3,10286,Rumisberg,Rumisberg,2930,,,
15372,989,01.01.2010,,3,10286,Thörigen,Thörigen,2932,,,
15373,990,01.01.2010,,3,10286,Walliswil bei Niederbipp,Walliswil bei Niederbipp,2933,,,
15374,991,01.01.2010,,3,10286,Walliswil bei Wangen,Walliswil bei Wangen,2934,,,
15377,995,01.01.2010,,3,10286,Wiedlisbach,Wiedlisbach,2937,,,
15475,332,01.01.2011,,3,10286,Madiswil,Madiswil,3177,,,
15477,973,01.01.2011,,3,10286,Bettenhausen,Bettenhausen,3179,,,
15674,988,01.01.2016,,3,10286,Seeberg,Seeberg,3442,,,
16130,981,01.01.2020,,3,10286,Niederbipp,Niederbipp,3922,,,
16606,329,01.01.2021,,3,10286,Langenthal,Langenthal,3949,,,
16652,992,01.01.2024,,3,10286,Wangen an der Aare,Wangen an der Aare,3984,,,
10287,245,01.01.2010,,2,2,Verwaltungskreis Emmental,Emmental,152,,,
15058,401,01.01.2010,,3,10287,Aefligen,Aefligen,2939,,,
15059,402,01.01.2010,,3,10287,Alchenstorf,Alchenstorf,2940,,,
15061,404,01.01.2010,,3,10287,Burgdorf,Burgdorf,2941,,,
15063,406,01.01.2010,,3,10287,Hasle bei Burgdorf,Hasle bei Burgdorf,2943,,,
15064,407,01.01.2010,,3,10287,Heimiswil,Heimiswil,2944,,,
15065,408,01.01.2010,,3,10287,Hellsau,Hellsau,2945,,,
15067,410,01.01.2010,,3,10287,Höchstetten,Höchstetten,2947,,,
15068,411,01.01.2010,,3,10287,Kernenried,Kernenried,2948,,,
15069,412,01.01.2010,,3,10287,Kirchberg (BE),Kirchberg (BE),2949,,,
15070,413,01.01.2010,,3,10287,Koppigen,Koppigen,2950,,,
15071,414,01.01.2010,,3,10287,Krauchthal,Krauchthal,2951,,,
15072,415,01.01.2010,,3,10287,Lyssach,Lyssach,2952,,,
15075,418,01.01.2010,,3,10287,Oberburg,Oberburg,2955,,,
15077,420,01.01.2010,,3,10287,Rüdtligen-Alchenflüh,Rüdtligen-Alchenflüh,2957,,,
15078,421,01.01.2010,,3,10287,Rumendingen,Rumendingen,2958,,,
15079,422,01.01.2010,,3,10287,Rüti bei Lyssach,Rüti bei Lyssach,2959,,,
15080,423,01.01.2010,,3,10287,Willadingen,Willadingen,2960,,,
15081,424,01.01.2010,,3,10287,Wynigen,Wynigen,2961,,,
15113,533,01.01.2010,,3,10287,Bätterkinden,Bätterkinden,2962,,,
15131,552,01.01.2010,,3,10287,Utzenstorf,Utzenstorf,2963,,,
15133,554,01.01.2010,,3,10287,Wiler bei Utzenstorf,Wiler bei Utzenstorf,2964,,,
15135,556,01.01.2010,,3,10287,Zielebach,Zielebach,2965,,,
15311,901,01.01.2010,,3,10287,Eggiwil,Eggiwil,2966,,,
15312,902,01.01.2010,,3,10287,Langnau im Emmental,Langnau im Emmental,2967,,,
15313,903,01.01.2010,,3,10287,Lauperswil,Lauperswil,2968,,,
15314,904,01.01.2010,,3,10287,Röthenbach im Emmental,Röthenbach im Emmental,2969,,,
15315,905,01.01.2010,,3,10287,Rüderswil,Rüderswil,2970,,,
15316,906,01.01.2010,,3,10287,Schangnau,Schangnau,2971,,,
15317,907,01.01.2010,,3,10287,Signau,Signau,2972,,,
15318,908,01.01.2010,,3,10287,Trub,Trub,2973,,,
15319,909,01.01.2010,,3,10287,Trubschachen,Trubschachen,2974,,,
15346,951,01.01.2010,,3,10287,Affoltern im Emmental,Affoltern im Emmental,2975,,,
15347,952,01.01.2010,,3,10287,Dürrenroth,Dürrenroth,2976,,,
15350,955,01.01.2010,,3,10287,Lützelflüh,Lützelflüh,2977,,,
15351,956,01.01.2010,,3,10287,Rüegsau,Rüegsau,2978,,,
15352,957,01.01.2010,,3,10287,Sumiswald,Sumiswald,2979,,,
15353,958,01.01.2010,,3,10287,Trachselwald,Trachselwald,2980,,,
15673,405,01.01.2016,,3,10287,Ersigen,Ersigen,3441,,,
16607,409,01.01.2021,,3,10287,Hindelbank,Hindelbank,3950,,,
10288,246,01.01.2010,,2,2,Verwaltungskreis Bern-Mittelland,Bern-Mittelland,152,,,
15001,307,01.01.2010,,3,10288,Meikirch,Meikirch,2981,,,
15029,351,01.01.2010,,3,10288,Bern,Bern,2982,,,
15030,352,01.01.2010,,3,10288,Bolligen,Bolligen,2983,,,
15031,353,01.01.2010,,3,10288,Bremgarten bei Bern,Bremgarten bei Bern,2984,,,
15032,354,01.01.2010,,3,10288,Kirchlindach,Kirchlindach,2985,,,
15033,355,01.01.2010,,3,10288,Köniz,Köniz,2986,,,
15034,356,01.01.2010,,3,10288,Muri bei Bern,Muri bei Bern,2987,,,
15035,357,01.01.2010,,3,10288,Oberbalm,Oberbalm,2988,,,
